Sr_No,Round,Institute,Program,Stream,Quota,Category,Seat_Gender,Opening_Rank,Closing_Rank,Remark
5854,Round 2,"M. J. P. Ruhelkhand University, Bareilly",Electrical Engineering,B.Tech,Home State,OPEN(GIRL),Female Seats,816488.00,1386687.00,Fresh and Upgraded Only
5855,Round 2,"M. J. P. Ruhelkhand University, Bareilly",Electrical Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,302836.00,1032773.00,Fresh and Upgraded Only
5856,Round 2,"M. J. P. Ruhelkhand University, Bareilly",Electronics and Communication Engineering,B.Tech,Home State,BC(Girl),Female Seats,699946.00,699946.00,Fresh and Upgraded Only
5857,Round 2,"M. J. P. Ruhelkhand University, Bareilly",Electronics and Communication Engineering,B.Tech,Home State,BC,Both Male and Female Seats,469617.00,631277.00,Fresh and Upgraded Only
5858,Round 2,"M. J. P. Ruhelkhand University, Bareilly",Electronics and Communication Engineering,B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,421302.00,1060021.00,Fresh and Upgraded Only
5859,Round 2,"M. J. P. Ruhelkhand University, Bareilly",Electronics and Communication Engineering,B.Tech,Home State,OPEN(GIRL),Female Seats,380193.00,380193.00,Fresh and Upgraded Only
5860,Round 2,"M. J. P. Ruhelkhand University, Bareilly",Electronics and Communication Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,208066.00,419234.00,Fresh and Upgraded Only
5861,Round 2,"M. J. P. Ruhelkhand University, Bareilly",Electronics and Communication Engineering,B.Tech,Home State,SC,Both Male and Female Seats,692224.00,1101877.00,Fresh and Upgraded Only
5862,Round 2,"M. J. P. Ruhelkhand University, Bareilly",Mechanical Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,692680.00,1337141.00,Fresh and Upgraded Only
5863,Round 2,"M. J. P. Ruhelkhand University, Bareilly",Chemical Engineering,B.Tech,Home State,OPEN(GIRL),Female Seats,675713.00,675713.00,Fresh and Upgraded Only
5864,Round 2,"M. J. P. Ruhelkhand University, Bareilly",Chemical Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,616309.00,1439022.00,Fresh and Upgraded Only
5865,Round 2,"M. J. P. Ruhelkhand University, Bareilly",Electronics Engineering,B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,1141067.00,1269058.00,Fresh and Upgraded Only
5866,Round 2,"M. J. P. Ruhelkhand University, Bareilly",Electronics Engineering,B.Tech,Home State,OPEN(GIRL),Female Seats,434936.00,434936.00,Fresh and Upgraded Only
5867,Round 2,"M. J. P. Ruhelkhand University, Bareilly",Electronics Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,184859.00,965250.00,Fresh and Upgraded Only
5868,Round 2,"M. J. P. Ruhelkhand University, Bareilly",Computer Science & Information Technology,B.Tech,Home State,BC(Girl),Female Seats,475343.00,515285.00,Fresh and Upgraded Only
5869,Round 2,"M. J. P. Ruhelkhand University, Bareilly",Computer Science & Information Technology,B.Tech,Home State,BC,Both Male and Female Seats,261927.00,303537.00,Fresh and Upgraded Only
5870,Round 2,"M. J. P. Ruhelkhand University, Bareilly",Computer Science & Information Technology,B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,259028.00,357802.00,Fresh and Upgraded Only
5871,Round 2,"M. J. P. Ruhelkhand University, Bareilly",Computer Science & Information Technology,B.Tech,Home State,OPEN(GIRL),Female Seats,262194.00,316395.00,Fresh and Upgraded Only
5872,Round 2,"M. J. P. Ruhelkhand University, Bareilly",Computer Science & Information Technology,B.Tech,Home State,OPEN,Both Male and Female Seats,194518.00,258414.00,Fresh and Upgraded Only
5873,Round 2,"M. J. P. Ruhelkhand University, Bareilly",Computer Science & Information Technology,B.Tech,Home State,SC(Girl),Female Seats,613393.00,613393.00,Fresh and Upgraded Only
5874,Round 2,"M. J. P. Ruhelkhand University, Bareilly",Computer Science & Information Technology,B.Tech,Home State,SC,Both Male and Female Seats,481531.00,580127.00,Fresh and Upgraded Only
5875,Round 2,"D. D. U. Gorakhpur University, Gorakhpur",Computer Science and Engineering,B.Tech,Home State,BC(AF),Both Male and Female Seats,1134102.00,1134102.00,Fresh and Upgraded Only
5876,Round 2,"D. D. U. Gorakhpur University, Gorakhpur",Computer Science and Engineering,B.Tech,Home State,BC(Girl),Female Seats,287657.00,296370.00,Fresh and Upgraded Only
5877,Round 2,"D. D. U. Gorakhpur University, Gorakhpur",Computer Science and Engineering,B.Tech,Home State,BC,Both Male and Female Seats,263333.00,313618.00,Fresh and Upgraded Only
5878,Round 2,"D. D. U. Gorakhpur University, Gorakhpur",Computer Science and Engineering,B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,247970.00,284925.00,Fresh and Upgraded Only
5879,Round 2,"D. D. U. Gorakhpur University, Gorakhpur",Computer Science and Engineering,B.Tech,Home State,OPEN(AF),Both Male and Female Seats,637597.00,637597.00,Fresh and Upgraded Only
5880,Round 2,"D. D. U. Gorakhpur University, Gorakhpur",Computer Science and Engineering,B.Tech,Home State,OPEN(GIRL),Female Seats,218825.00,218825.00,Fresh and Upgraded Only
5881,Round 2,"D. D. U. Gorakhpur University, Gorakhpur",Computer Science and Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,188700.00,247736.00,Fresh and Upgraded Only
5882,Round 2,"D. D. U. Gorakhpur University, Gorakhpur",Computer Science and Engineering,B.Tech,Home State,SC(Girl),Female Seats,727816.00,948378.00,Fresh and Upgraded Only
5883,Round 2,"D. D. U. Gorakhpur University, Gorakhpur",Computer Science and Engineering,B.Tech,Home State,SC,Both Male and Female Seats,554100.00,652682.00,Fresh and Upgraded Only
5884,Round 2,"D. D. U. Gorakhpur University, Gorakhpur",Electronics and Communication Engineering,B.Tech,Home State,BC(Girl),Female Seats,496758.00,496758.00,Fresh and Upgraded Only
5885,Round 2,"D. D. U. Gorakhpur University, Gorakhpur",Electronics and Communication Engineering,B.Tech,Home State,BC,Both Male and Female Seats,425229.00,504433.00,Fresh and Upgraded Only
5886,Round 2,"D. D. U. Gorakhpur University, Gorakhpur",Electronics and Communication Engineering,B.Tech,Home State,EWS(GL),Female Seats,528259.00,528259.00,Fresh and Upgraded Only
5887,Round 2,"D. D. U. Gorakhpur University, Gorakhpur",Electronics and Communication Engineering,B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,436245.00,455943.00,Fresh and Upgraded Only
5888,Round 2,"D. D. U. Gorakhpur University, Gorakhpur",Electronics and Communication Engineering,B.Tech,Home State,OPEN(GIRL),Female Seats,270039.00,270039.00,Fresh and Upgraded Only
5889,Round 2,"D. D. U. Gorakhpur University, Gorakhpur",Electronics and Communication Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,296936.00,357137.00,Fresh and Upgraded Only
5890,Round 2,"D. D. U. Gorakhpur University, Gorakhpur",Electronics and Communication Engineering,B.Tech,Home State,SC,Both Male and Female Seats,800878.00,1181597.00,Fresh and Upgraded Only
5891,Round 2,"D. D. U. Gorakhpur University, Gorakhpur",Information Technology,B.Tech,Home State,BC(Girl),Female Seats,408546.00,424744.00,Fresh and Upgraded Only
5892,Round 2,"D. D. U. Gorakhpur University, Gorakhpur",Information Technology,B.Tech,Home State,BC,Both Male and Female Seats,371484.00,461175.00,Fresh and Upgraded Only
5893,Round 2,"D. D. U. Gorakhpur University, Gorakhpur",Information Technology,B.Tech,Home State,EWS(GL),Female Seats,436881.00,436881.00,Fresh and Upgraded Only
5894,Round 2,"D. D. U. Gorakhpur University, Gorakhpur",Information Technology,B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,369693.00,384995.00,Fresh and Upgraded Only
5895,Round 2,"D. D. U. Gorakhpur University, Gorakhpur",Information Technology,B.Tech,Home State,OPEN(GIRL),Female Seats,375574.00,384241.00,Fresh and Upgraded Only
5896,Round 2,"D. D. U. Gorakhpur University, Gorakhpur",Information Technology,B.Tech,Home State,OPEN,Both Male and Female Seats,306863.00,363215.00,Fresh and Upgraded Only
5897,Round 2,"D. D. U. Gorakhpur University, Gorakhpur",Information Technology,B.Tech,Home State,SC(Girl),Female Seats,948662.00,964857.00,Fresh and Upgraded Only
5898,Round 2,"D. D. U. Gorakhpur University, Gorakhpur",Information Technology,B.Tech,Home State,SC,Both Male and Female Seats,812246.00,1084382.00,Fresh and Upgraded Only
5899,Round 2,"D. D. U. Gorakhpur University, Gorakhpur",Mechanical Engineering,B.Tech,Home State,BC,Both Male and Female Seats,615138.00,639166.00,Fresh and Upgraded Only
5900,Round 2,"D. D. U. Gorakhpur University, Gorakhpur",Mechanical Engineering,B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,1133852.00,1133852.00,Fresh and Upgraded Only
5901,Round 2,"D. D. U. Gorakhpur University, Gorakhpur",Mechanical Engineering,B.Tech,Home State,OPEN(GIRL),Female Seats,422386.00,422386.00,Fresh and Upgraded Only
5902,Round 2,"D. D. U. Gorakhpur University, Gorakhpur",Mechanical Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,443131.00,573532.00,Fresh and Upgraded Only
5903,Round 2,"D. D. U. Gorakhpur University, Gorakhpur",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,BC(AF),Both Male and Female Seats,682594.00,682594.00,Fresh and Upgraded Only
5904,Round 2,"D. D. U. Gorakhpur University, Gorakhpur",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,BC(Girl),Female Seats,273201.00,353818.00,Fresh and Upgraded Only
5905,Round 2,"D. D. U. Gorakhpur University, Gorakhpur",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,BC,Both Male and Female Seats,318061.00,355466.00,Fresh and Upgraded Only
5906,Round 2,"D. D. U. Gorakhpur University, Gorakhpur",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,EWS(GL),Female Seats,226824.00,226824.00,Fresh and Upgraded Only
5907,Round 2,"D. D. U. Gorakhpur University, Gorakhpur",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,289816.00,334350.00,Fresh and Upgraded Only
5908,Round 2,"D. D. U. Gorakhpur University, Gorakhpur",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,OPEN(AF),Both Male and Female Seats,491233.00,491233.00,Fresh and Upgraded Only
5909,Round 2,"D. D. U. Gorakhpur University, Gorakhpur",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,OPEN(GIRL),Female Seats,216500.00,216936.00,Fresh and Upgraded Only
5910,Round 2,"D. D. U. Gorakhpur University, Gorakhpur",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,OPEN,Both Male and Female Seats,207706.00,286713.00,Fresh and Upgraded Only
5911,Round 2,"D. D. U. Gorakhpur University, Gorakhpur",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,SC(Girl),Female Seats,974216.00,974216.00,Fresh and Upgraded Only
5912,Round 2,"D. D. U. Gorakhpur University, Gorakhpur",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,SC,Both Male and Female Seats,620079.00,772178.00,Fresh and Upgraded Only
5913,Round 2,"D. D. U. Gorakhpur University, Gorakhpur",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,ST,Both Male and Female Seats,997003.00,997003.00,Fresh and Upgraded Only
5914,Round 2,Ch. Charan Singh University Campus (SCRIET) Meerut,Electronics and Communication Engineering,B.Tech,Home State,BC(Girl),Female Seats,684300.00,703742.00,Fresh and Upgraded Only
5915,Round 2,Ch. Charan Singh University Campus (SCRIET) Meerut,Electronics and Communication Engineering,B.Tech,Home State,BC,Both Male and Female Seats,495908.00,591641.00,Fresh and Upgraded Only
5916,Round 2,Ch. Charan Singh University Campus (SCRIET) Meerut,Electronics and Communication Engineering,B.Tech,Home State,EWS(GL),Female Seats,689026.00,927244.00,Fresh and Upgraded Only
5917,Round 2,Ch. Charan Singh University Campus (SCRIET) Meerut,Electronics and Communication Engineering,B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,513912.00,576212.00,Fresh and Upgraded Only
5918,Round 2,Ch. Charan Singh University Campus (SCRIET) Meerut,Electronics and Communication Engineering,B.Tech,Home State,OPEN(GIRL),Female Seats,503300.00,633118.00,Fresh and Upgraded Only
5919,Round 2,Ch. Charan Singh University Campus (SCRIET) Meerut,Electronics and Communication Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,331658.00,492124.00,Fresh and Upgraded Only
5920,Round 2,Ch. Charan Singh University Campus (SCRIET) Meerut,Electronics and Communication Engineering,B.Tech,Home State,SC,Both Male and Female Seats,557860.00,1459865.00,Fresh and Upgraded Only
5921,Round 2,Ch. Charan Singh University Campus (SCRIET) Meerut,Information Technology,B.Tech,Home State,BC(Girl),Female Seats,506973.00,562630.00,Fresh and Upgraded Only
5922,Round 2,Ch. Charan Singh University Campus (SCRIET) Meerut,Information Technology,B.Tech,Home State,BC,Both Male and Female Seats,378933.00,446442.00,Fresh and Upgraded Only
5923,Round 2,Ch. Charan Singh University Campus (SCRIET) Meerut,Information Technology,B.Tech,Home State,EWS(GL),Female Seats,444334.00,462841.00,Fresh and Upgraded Only
5924,Round 2,Ch. Charan Singh University Campus (SCRIET) Meerut,Information Technology,B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,403768.00,474316.00,Fresh and Upgraded Only
5925,Round 2,Ch. Charan Singh University Campus (SCRIET) Meerut,Information Technology,B.Tech,Home State,OPEN(GIRL),Female Seats,347044.00,390220.00,Fresh and Upgraded Only
5926,Round 2,Ch. Charan Singh University Campus (SCRIET) Meerut,Information Technology,B.Tech,Home State,OPEN,Both Male and Female Seats,303240.00,376400.00,Fresh and Upgraded Only
5927,Round 2,Ch. Charan Singh University Campus (SCRIET) Meerut,Information Technology,B.Tech,Home State,SC(Girl),Female Seats,1162072.00,1422795.00,Fresh and Upgraded Only
5928,Round 2,Ch. Charan Singh University Campus (SCRIET) Meerut,Information Technology,B.Tech,Home State,SC,Both Male and Female Seats,776089.00,1063229.00,Fresh and Upgraded Only
5929,Round 2,Ch. Charan Singh University Campus (SCRIET) Meerut,Mechanical Engineering,B.Tech,Home State,BC,Both Male and Female Seats,857089.00,1271689.00,Fresh and Upgraded Only
5930,Round 2,Ch. Charan Singh University Campus (SCRIET) Meerut,Mechanical Engineering,B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,791876.00,1120099.00,Fresh and Upgraded Only
5931,Round 2,Ch. Charan Singh University Campus (SCRIET) Meerut,Mechanical Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,646572.00,728906.00,Fresh and Upgraded Only
5932,Round 2,Ch. Charan Singh University Campus (SCRIET) Meerut,Mechanical Engineering,B.Tech,Home State,SC,Both Male and Female Seats,1113770.00,1113770.00,Fresh and Upgraded Only
5933,Round 2,Ch. Charan Singh University Campus (SCRIET) Meerut,Chemical Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,1043920.00,1221309.00,Fresh and Upgraded Only
5934,Round 2,Ch. Charan Singh University Campus (SCRIET) Meerut,Electronics & Instrumentation Engineering,B.Tech,Home State,BC,Both Male and Female Seats,834359.00,1460990.00,Fresh and Upgraded Only
5935,Round 2,Ch. Charan Singh University Campus (SCRIET) Meerut,Electronics & Instrumentation Engineering,B.Tech,Home State,OPEN(GIRL),Female Seats,606809.00,1024903.00,Fresh and Upgraded Only
5936,Round 2,Ch. Charan Singh University Campus (SCRIET) Meerut,Electronics & Instrumentation Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,650530.00,826365.00,Fresh and Upgraded Only
5937,Round 2,Ch. Charan Singh University Campus (SCRIET) Meerut,Computer Science,B.Tech,Home State,BC(Girl),Female Seats,330370.00,428261.00,Fresh and Upgraded Only
5938,Round 2,Ch. Charan Singh University Campus (SCRIET) Meerut,Computer Science,B.Tech,Home State,BC,Both Male and Female Seats,274371.00,317252.00,Fresh and Upgraded Only
5939,Round 2,Ch. Charan Singh University Campus (SCRIET) Meerut,Computer Science,B.Tech,Home State,EWS(GL),Female Seats,347584.00,352347.00,Fresh and Upgraded Only
5940,Round 2,Ch. Charan Singh University Campus (SCRIET) Meerut,Computer Science,B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,278059.00,306969.00,Fresh and Upgraded Only
5941,Round 2,Ch. Charan Singh University Campus (SCRIET) Meerut,Computer Science,B.Tech,Home State,OPEN(AF),Both Male and Female Seats,969313.00,969313.00,Fresh and Upgraded Only
5942,Round 2,Ch. Charan Singh University Campus (SCRIET) Meerut,Computer Science,B.Tech,Home State,OPEN(GIRL),Female Seats,260471.00,309836.00,Fresh and Upgraded Only
5943,Round 2,Ch. Charan Singh University Campus (SCRIET) Meerut,Computer Science,B.Tech,Home State,OPEN,Both Male and Female Seats,191297.00,271178.00,Fresh and Upgraded Only
5944,Round 2,Ch. Charan Singh University Campus (SCRIET) Meerut,Computer Science,B.Tech,Home State,SC(Girl),Female Seats,581750.00,605594.00,Fresh and Upgraded Only
5945,Round 2,Ch. Charan Singh University Campus (SCRIET) Meerut,Computer Science,B.Tech,Home State,SC,Both Male and Female Seats,538292.00,761369.00,Fresh and Upgraded Only
5946,Round 2,Ch. Charan Singh University Campus (SCRIET) Meerut,Agriculture Engineering,B.Tech,Home State,OPEN(GIRL),Female Seats,922650.00,922650.00,Fresh and Upgraded Only
5947,Round 2,Ch. Charan Singh University Campus (SCRIET) Meerut,Agriculture Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,807940.00,961962.00,Fresh and Upgraded Only
5948,Round 2,"Bundelkhand University, Jhansi",Computer Science and Engineering,B.Tech,Home State,BC(Girl),Female Seats,231596.00,234832.00,Fresh and Upgraded Only
5949,Round 2,"Bundelkhand University, Jhansi",Computer Science and Engineering,B.Tech,Home State,BC,Both Male and Female Seats,222970.00,245998.00,Fresh and Upgraded Only
5950,Round 2,"Bundelkhand University, Jhansi",Computer Science and Engineering,B.Tech,Home State,EWS(GL),Female Seats,235171.00,235171.00,Fresh and Upgraded Only
5951,Round 2,"Bundelkhand University, Jhansi",Computer Science and Engineering,B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,221322.00,269628.00,Fresh and Upgraded Only
5952,Round 2,"Bundelkhand University, Jhansi",Computer Science and Engineering,B.Tech,Home State,OPEN(AF),Both Male and Female Seats,365572.00,365572.00,Fresh and Upgraded Only
5953,Round 2,"Bundelkhand University, Jhansi",Computer Science and Engineering,B.Tech,Home State,OPEN(GIRL),Female Seats,199075.00,221448.00,Fresh and Upgraded Only
5954,Round 2,"Bundelkhand University, Jhansi",Computer Science and Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,162530.00,213356.00,Fresh and Upgraded Only
5955,Round 2,"Bundelkhand University, Jhansi",Computer Science and Engineering,B.Tech,Home State,SC(Girl),Female Seats,513062.00,516672.00,Fresh and Upgraded Only
5956,Round 2,"Bundelkhand University, Jhansi",Computer Science and Engineering,B.Tech,Home State,SC,Both Male and Female Seats,400025.00,473506.00,Fresh and Upgraded Only
5957,Round 2,"Bundelkhand University, Jhansi",Computer Science and Engineering,B.Tech,Home State,ST,Both Male and Female Seats,798689.00,798689.00,Fresh and Upgraded Only
5958,Round 2,"Bundelkhand University, Jhansi",Electronics and Communication Engineering,B.Tech,Home State,BC(Girl),Female Seats,374499.00,406693.00,Fresh and Upgraded Only
5959,Round 2,"Bundelkhand University, Jhansi",Electronics and Communication Engineering,B.Tech,Home State,BC,Both Male and Female Seats,307070.00,402183.00,Fresh and Upgraded Only
5960,Round 2,"Bundelkhand University, Jhansi",Electronics and Communication Engineering,B.Tech,Home State,EWS(GL),Female Seats,343007.00,343007.00,Fresh and Upgraded Only
